City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
293,Pavlodolskaya,43.7192,44.4781,14.0,92,18,4.47,RU,2021-02-20 21:48:42
294,Lagoa,39.05,-27.9833,54.07,66,100,21.36,PT,2021-02-20 21:44:42
295,Shambu,9.5667,37.1,57.04,66,99,2.17,ET,2021-02-20 21:48:42
296,Kaeo,-35.1,173.7833,72.0,76,40,5.01,NZ,2021-02-20 21:45:18
297,Nabire,-3.3667,135.4833,76.19,86,87,3.53,ID,2021-02-20 21:44:58
298,Bud,39.447,-86.1758,30.99,62,100,6.11,US,2021-02-20 21:46:10
299,Karratha,-20.7377,116.8463,84.51,67,61,8.97,AU,2021-02-20 21:45:36
300,Leshukonskoye,64.8989,45.7622,-30.78,84,0,3.76,RU,2021-02-20 21:48:43
301,Biltine,14.5333,20.9167,63.72,24,0,12.8,TD,2021-02-20 21:48:43
302,Nome,64.5011,-165.4064,-9.4,64,1,6.22,US,2021-02-20 21:44:06
303,Pedernales,18.0384,-71.744,80.46,56,1,4.56,DO,2021-02-20 21:44:27
304,Manyana,-23.4,21.7167,73.89,59,12,6.53,BW,2021-02-20 21:48:44
305,Beroroha,-21.6667,45.1667,77.68,87,100,0.47,MG,2021-02-20 21:48:44
306,Olafsvik,64.8945,-23.7142,38.95,76,82,15.55,IS,2021-02-20 21:44:26
307,Bonnyville,54.2668,-110.735,33.8,51,40,12.66,CA,2021-02-20 21:45:07
308,Severodvinsk,64.5635,39.8302,-27.4,68,20,4.47,RU,2021-02-20 21:48:45
309,Dodge City,37.7528,-100.0171,57.2,30,1,21.85,US,2021-02-20 21:48:45
310,Mecca,21.4267,39.8261,67.05,51,0,5.95,SA,2021-02-20 21:45:01
311,Aguimes,27.9054,-15.4461,70.0,77,20,24.16,ES,2021-02-20 21:48:45
312,Nishihara,26.1842,127.7558,53.6,76,20,3.44,JP,2021-02-20 21:48:45
313,Juba,4.8517,31.5825,75.47,24,53,1.79,SS,2021-02-20 21:48:45
314,Zhaotong,27.3167,103.7167,44.38,87,46,1.1,CN,2021-02-20 21:48:46
315,Buraydah,26.326,43.975,53.6,82,40,9.22,SA,2021-02-20 21:48:46
316,Evensk,61.95,159.2333,-2.96,77,68,10.85,RU,2021-02-20 21:48:46
317,Chokurdakh,70.6333,147.9167,-32.08,84,75,5.26,RU,2021-02-20 21:44:19
318,Plaeng Yao,13.5847,101.284,78.01,69,67,2.98,TH,2021-02-20 21:48:46
319,Danjiangkou,32.5428,111.5086,55.98,39,0,4.12,CN,2021-02-20 21:48:46
320,Katherine,-14.4667,132.2667,77.0,100,75,5.75,AU,2021-02-20 21:48:47
321,Jardim,-21.4803,-56.1381,80.24,59,0,4.38,BR,2021-02-20 21:47:26
322,Aykhal,66.0,111.5,-35.43,81,86,1.9,RU,2021-02-20 21:48:47
323,Lompoc,34.6391,-120.4579,59.0,44,1,19.57,US,2021-02-20 21:44:18
324,Cidreira,-30.1811,-50.2056,75.02,77,0,5.14,BR,2021-02-20 21:44:21
325,Port Lincoln,-34.7333,135.8667,61.54,70,46,10.36,AU,2021-02-20 21:44:17
326,Aswan,24.0934,32.907,54.57,39,0,11.45,EG,2021-02-20 21:48:48
327,Itoman,26.1247,127.6694,53.6,76,20,3.44,JP,2021-02-20 21:48:48
328,Sabang,5.8933,95.3214,81.88,76,36,21.14,ID,2021-02-20 21:48:48
329,Tamandare,-8.7597,-35.1047,79.03,79,100,9.08,BR,2021-02-20 21:48:48
330,Arlit,18.7369,7.3853,65.91,22,15,9.44,NE,2021-02-20 21:44:55
331,Mount Gambier,-37.8333,140.7667,57.2,72,90,6.91,AU,2021-02-20 21:45:54
332,Berkak,62.825,10.0118,35.01,95,63,9.6,NO,2021-02-20 21:48:49
333,Morgaushi,55.9643,46.7743,-4.0,84,75,2.24,RU,2021-02-20 21:48:49
334,Esmeraldas,-19.7625,-44.3139,75.2,83,40,4.61,BR,2021-02-20 21:48:49
335,Kattivakkam,13.2167,80.3167,75.2,83,75,13.8,IN,2021-02-20 21:48:49
336,Jining,35.405,116.5814,51.01,47,0,8.81,CN,2021-02-20 21:48:49
337,Mahajanga,-15.7167,46.3167,80.46,84,100,10.02,MG,2021-02-20 21:48:49
338,Sorong,-0.8833,131.25,81.09,76,100,6.78,ID,2021-02-20 21:48:49
339,Brumado,-14.2036,-41.6653,74.89,84,97,4.85,BR,2021-02-20 21:48:50
340,Port Keats,-14.25,129.55,77.49,85,97,4.79,AU,2021-02-20 21:48:50
341,Tessalit,20.1986,1.0114,69.4,18,0,11.99,ML,2021-02-20 21:48:50
342,Komsomolskiy,40.4272,71.7189,44.6,87,90,4.61,UZ,2021-02-20 21:48:50
343,Myanaung,18.2833,95.3167,70.95,57,8,2.59,MM,2021-02-20 21:48:50
344,Hofn,64.2539,-15.2082,39.7,77,56,14.79,IS,2021-02-20 21:45:30
345,Zaysan,47.4667,84.8667,4.71,91,56,2.71,KZ,2021-02-20 21:45:58
346,Stykkisholmur,65.0757,-22.7297,33.75,90,79,10.6,IS,2021-02-20 21:48:51
347,Sao Gabriel Da Cachoeira,-0.1303,-67.0892,77.0,94,20,5.75,BR,2021-02-20 21:48:51
348,Prestea,5.4327,-2.1428,76.87,88,37,3.98,GH,2021-02-20 21:48:51
349,Filingue,14.3521,3.3168,74.01,16,71,9.28,NE,2021-02-20 21:48:52
350,Yerbogachen,61.2767,108.0108,-26.72,85,95,3.27,RU,2021-02-20 21:48:52
351,Sanchor,24.7553,71.7722,59.9,33,0,3.62,IN,2021-02-20 21:48:52
352,Tekkali,18.6167,84.2333,66.85,75,77,4.81,IN,2021-02-20 21:48:52
353,Lebrija,36.9208,-6.0753,57.99,72,0,16.11,ES,2021-02-20 21:48:52
354,Tiznit,29.5833,-9.5,63.27,30,80,3.31,MA,2021-02-20 21:44:25
355,Aquiraz,-3.9014,-38.3911,78.8,89,75,6.91,BR,2021-02-20 21:48:53
356,Turukhansk,65.8167,87.9833,-24.75,86,100,6.6,RU,2021-02-20 21:48:53
357,Ormara,25.2088,64.6357,73.31,47,0,5.88,PK,2021-02-20 21:48:53
358,Livingston,55.9029,-3.5226,51.8,82,75,26.46,GB,2021-02-20 21:48:53
359,Baruun-Urt,46.6806,113.2792,12.6,94,57,11.27,MN,2021-02-20 21:48:53
360,Fairbanks,64.8378,-147.7164,-7.01,76,20,2.42,US,2021-02-20 21:43:36
361,Merauke,-8.4667,140.3333,77.25,89,100,12.12,ID,2021-02-20 21:44:43
362,Guadalupe Victoria,32.2869,-115.105,84.0,12,1,2.3,MX,2021-02-20 21:48:54
363,La Ronge,55.1001,-105.2842,35.6,44,86,6.91,CA,2021-02-20 21:46:09
364,Hailar,49.2,119.7,1.26,89,100,2.21,CN,2021-02-20 21:48:54
365,Yar-Sale,66.8333,70.8333,-26.68,85,100,8.16,RU,2021-02-20 21:45:33
366,Benalla,-36.55,145.9833,72.0,88,75,2.3,AU,2021-02-20 21:48:55
367,Tynda,55.1667,124.7167,-28.46,81,0,1.86,RU,2021-02-20 21:48:55
368,Mehamn,71.0357,27.8492,17.24,91,8,25.34,NO,2021-02-20 21:44:21
369,Ladysmith,48.9829,-123.8194,46.4,49,90,4.61,CA,2021-02-20 21:48:55
370,Nanchang,28.6833,115.8833,54.36,63,0,4.54,CN,2021-02-20 21:48:56
371,Aklavik,68.2191,-135.0107,-18.4,76,40,3.44,CA,2021-02-20 21:44:32
372,Atasu,48.6814,71.6433,-6.74,89,15,8.03,KZ,2021-02-20 21:44:56
373,Boca Do Acre,-8.7522,-67.3978,78.42,94,90,3.09,BR,2021-02-20 21:48:56
374,Zaranj,30.9667,61.8833,59.0,41,0,13.8,AF,2021-02-20 21:48:56
375,Belmonte,-15.8631,-38.8828,80.6,69,40,10.36,BR,2021-02-20 21:48:56
376,Olean,42.0776,-78.4297,21.2,79,90,5.75,US,2021-02-20 21:48:56
377,Berlevag,70.8578,29.0864,17.62,92,25,27.0,NO,2021-02-20 21:48:57
378,Tiarei,-17.5333,-149.3333,80.6,74,75,6.91,PF,2021-02-20 21:48:57
379,Kamaishi,39.2667,141.8833,37.06,77,5,7.7,JP,2021-02-20 21:48:57
380,Touros,-5.1989,-35.4608,82.4,74,40,18.41,BR,2021-02-20 21:48:57
381,Yatou,37.15,122.3833,46.65,60,66,14.65,CN,2021-02-20 21:48:57
382,Anadyr,64.75,177.4833,-32.8,68,0,6.71,RU,2021-02-20 21:44:55
383,Henties Bay,-22.116,14.2845,63.0,85,0,1.99,NA,2021-02-20 21:48:58
384,Gejiu,23.306,103.1635,45.43,100,57,2.64,CN,2021-02-20 21:45:01
385,Pozo Colorado,-23.4923,-58.7972,88.57,36,0,5.86,PY,2021-02-20 21:48:58
386,Maniitsoq,65.4167,-52.9,1.92,87,47,3.91,GL,2021-02-20 21:48:58
387,Zhigansk,66.7697,123.3711,-36.4,81,29,5.21,RU,2021-02-20 21:45:58
388,Tarusan,8.6546,117.5104,72.52,77,100,3.04,PH,2021-02-20 21:48:58
389,Sovetskiy,61.3614,63.5842,-22.56,87,90,5.23,RU,2021-02-20 21:44:30
390,Nemuro,43.3236,145.575,27.77,90,5,25.99,JP,2021-02-20 21:45:13
391,Polyarnyy,69.1989,33.4478,-23.8,76,20,9.42,RU,2021-02-20 21:48:59
392,Xai-Xai,-25.0519,33.6442,77.29,91,100,6.13,MZ,2021-02-20 21:48:59
393,Grand-Santi,4.25,-54.3833,75.81,90,93,2.71,GF,2021-02-20 21:45:29
394,Ostrovnoy,68.0531,39.5131,-14.22,87,92,8.72,RU,2021-02-20 21:44:10
395,Springdale,36.1867,-94.1288,46.4,42,1,6.91,US,2021-02-20 21:48:59
396,Rancho Palos Verdes,33.7445,-118.387,66.99,24,1,18.41,US,2021-02-20 21:45:43
397,North Bend,43.4065,-124.2243,52.0,66,40,8.05,US,2021-02-20 21:45:37
398,Tsaratanana,-16.7833,47.65,75.15,81,99,4.21,MG,2021-02-20 21:49:00
399,Taoudenni,22.6783,-3.9836,79.63,16,1,9.73,ML,2021-02-20 21:44:44
400,Sabha,27.0377,14.4283,54.34,33,37,5.35,LY,2021-02-20 21:48:07
401,Sept-Iles,50.2001,-66.3821,23.0,30,75,8.05,CA,2021-02-20 21:49:00
402,Westport,41.1415,-73.3579,34.0,55,75,10.36,US,2021-02-20 21:44:54
403,Raudeberg,61.9875,5.1352,50.0,84,100,17.11,NO,2021-02-20 21:49:01
404,Saint Anthony,45.0205,-93.218,24.8,53,20,9.22,US,2021-02-20 21:49:01
405,Harper,4.375,-7.7169,78.8,86,76,5.79,LR,2021-02-20 21:49:01
406,Boyolangu,-8.1181,111.8935,74.66,85,92,4.59,ID,2021-02-20 21:49:01
407,Yumen,40.2833,97.2,31.14,76,76,2.71,CN,2021-02-20 21:45:36
408,Hamza,40.4264,71.4956,44.6,87,90,4.61,UZ,2021-02-20 21:49:02
409,Fortuna,40.5982,-124.1573,52.0,81,90,11.5,US,2021-02-20 21:44:07
410,Benemerito De Las Americas,16.5167,-90.6439,72.46,67,85,1.5,MX,2021-02-20 21:49:02
411,Kirkland Lake,48.1446,-80.0377,24.8,54,100,3.91,CA,2021-02-20 21:49:03
412,Kudahuvadhoo,2.6708,72.8944,81.07,74,43,10.45,MV,2021-02-20 21:46:00
413,Margate,51.3813,1.3862,54.0,68,55,4.0,GB,2021-02-20 21:45:06
414,Ibia,-19.4783,-46.5389,69.01,100,26,5.01,BR,2021-02-20 21:49:03
415,Tautira,-17.7333,-149.15,80.6,74,75,6.91,PF,2021-02-20 21:46:12
416,Valleyview,55.0667,-117.2859,33.8,44,75,18.41,CA,2021-02-20 21:49:04
417,Manaus,-3.1019,-60.025,77.0,88,75,3.44,BR,2021-02-20 21:49:04
418,Selikhino,50.3672,137.4996,3.16,93,100,2.86,RU,2021-02-20 21:49:04
419,Kindu,-2.95,25.95,66.96,97,100,1.32,CD,2021-02-20 21:49:04
420,Bom Despacho,-19.7364,-45.2522,72.28,88,34,3.42,BR,2021-02-20 21:44:19
421,Alpena,45.0617,-83.4327,30.0,50,90,3.44,US,2021-02-20 21:49:04
422,Erenhot,43.6475,111.9767,29.88,87,43,12.24,CN,2021-02-20 21:44:09
423,Manggar,-2.8833,108.2667,78.87,84,96,10.69,ID,2021-02-20 21:46:11
424,Shar,49.5886,81.0453,-0.47,88,64,7.09,KZ,2021-02-20 21:49:05
425,Kandi,11.1342,2.9386,72.61,18,49,5.12,BJ,2021-02-20 21:44:22
426,Zhytomyr,50.2649,28.6767,31.23,99,100,7.72,UA,2021-02-20 21:49:05
427,Krasnokamensk,50.0979,118.0369,2.97,93,100,4.05,RU,2021-02-20 21:49:05
428,Iquique,-20.2208,-70.1431,73.4,56,0,25.32,CL,2021-02-20 21:49:06
429,Hakui,36.8833,136.7833,51.8,71,75,9.22,JP,2021-02-20 21:49:06
430,Bintulu,3.1667,113.0333,73.4,94,20,2.3,MY,2021-02-20 21:45:09
431,Nova Prata,-28.7839,-51.61,73.99,72,0,1.99,BR,2021-02-20 21:49:06
432,Chagoda,59.164,35.3285,3.43,94,100,6.17,RU,2021-02-20 21:49:06
433,Mayumba,-3.432,10.6554,79.61,81,100,1.43,GA,2021-02-20 21:49:06
434,Dukat,62.55,155.55,-31.72,81,3,4.14,RU,2021-02-20 21:49:07
435,Bandarbeyla,9.4942,50.8122,73.81,73,96,17.94,SO,2021-02-20 21:44:26
436,Mizdah,31.4451,12.9801,56.5,32,100,5.53,LY,2021-02-20 21:49:07
437,Vengerovo,55.6848,76.7471,-8.75,90,100,10.38,RU,2021-02-20 21:49:07
438,Plettenberg Bay,-34.0527,23.3716,62.51,76,16,6.38,ZA,2021-02-20 21:49:07
439,Fuerte Olimpo,-21.0415,-57.8738,86.34,48,10,1.81,PY,2021-02-20 21:45:10
440,Tamalameque,8.8522,-73.8123,95.02,34,63,6.24,CO,2021-02-20 21:49:08
441,Garoua Boulai,5.8833,14.55,69.19,30,90,3.94,CM,2021-02-20 21:49:08
442,Egersund,58.4513,5.9997,48.2,81,40,24.16,NO,2021-02-20 21:49:08
443,High Level,58.5169,-117.136,19.4,86,75,5.75,CA,2021-02-20 21:45:28
444,Vila Franca Do Campo,37.7167,-25.4333,53.6,71,40,19.57,PT,2021-02-20 21:44:41
445,Zahirabad,17.6833,77.6167,63.41,76,86,6.87,IN,2021-02-20 21:49:09
446,Vardo,70.3705,31.1107,18.52,93,69,26.93,NO,2021-02-20 21:44:17
447,Qui Nhon,13.7667,109.2333,65.34,86,93,7.92,VN,2021-02-20 21:44:40
448,Pocone,-16.2567,-56.6228,85.32,49,71,5.08,BR,2021-02-20 21:49:09
449,Svetlaya,46.5389,138.3297,9.88,84,36,10.71,RU,2021-02-20 21:49:09
450,Puerto Madryn,-42.7692,-65.0385,73.51,27,0,9.6,AR,2021-02-20 21:49:09
451,Pointe Michel,15.25,-61.3833,78.8,69,40,12.66,DM,2021-02-20 21:49:10
452,Puerto Vallarta,20.6204,-105.2307,77.0,73,1,11.5,MX,2021-02-20 21:49:10
453,Meulaboh,4.1363,96.1285,77.63,84,96,3.83,ID,2021-02-20 21:44:17
454,Nyimba,-14.5566,30.8149,70.12,94,100,1.7,ZM,2021-02-20 21:49:10
455,Basco,20.4487,121.9702,70.29,70,100,18.16,PH,2021-02-20 21:49:11
456,Samarai,-10.6167,150.6667,83.17,74,95,3.06,PG,2021-02-20 21:45:08
457,Magistralnyy,56.1725,107.4458,-6.92,86,100,5.84,RU,2021-02-20 21:49:11
458,El Sauzal,31.9,-116.6833,64.0,76,8,3.0,MX,2021-02-20 21:49:11
459,Prince Rupert,54.3161,-130.3201,39.2,93,90,16.11,CA,2021-02-20 21:44:20
460,Corovode,40.5042,20.2272,41.97,72,1,3.67,AL,2021-02-20 21:49:11
461,Tamiahua,21.2667,-97.45,63.77,70,60,7.72,MX,2021-02-20 21:49:11
462,Jiuquan,39.7432,98.5174,33.39,69,56,3.67,CN,2021-02-20 21:46:02
463,Ladario,-19.0047,-57.6017,93.2,40,0,4.61,BR,2021-02-20 21:49:12
464,Darhan,49.4867,105.9228,3.24,91,100,3.78,MN,2021-02-20 21:49:12
465,Niceville,30.5169,-86.4822,60.8,31,1,8.05,US,2021-02-20 21:49:12
466,Kemijarvi,66.7131,27.4306,1.58,92,100,12.39,FI,2021-02-20 21:49:12
467,Fecamp,49.7579,0.3746,59.0,58,0,11.5,FR,2021-02-20 21:49:13
468,Saint-Pierre,-21.3393,55.4781,78.8,78,0,4.61,RE,2021-02-20 21:44:30
469,Hambantota,6.1241,81.1185,76.26,88,68,13.76,LK,2021-02-20 21:44:24
470,Cabo San Lucas,22.8909,-109.9124,73.0,49,1,10.36,MX,2021-02-20 21:44:45
471,Taiyuan,37.8694,112.5603,32.0,40,0,2.24,CN,2021-02-20 21:49:13
472,Santa Maria,-29.6842,-53.8069,86.0,48,20,4.61,BR,2021-02-20 21:45:12
473,Porto Novo,6.4965,2.6036,82.4,61,0,4.61,BJ,2021-02-20 21:49:14
474,Cayenne,4.9333,-52.3333,80.6,74,90,8.05,GF,2021-02-20 21:42:05
475,Kailua,21.4022,-157.7394,80.6,65,75,9.22,US,2021-02-20 21:49:14
476,Mayo,38.8876,-76.5119,32.0,40,40,14.97,US,2021-02-20 21:49:14
477,Havoysund,70.9963,24.6622,12.2,79,90,18.41,NO,2021-02-20 21:49:14
478,Valdivia,-39.8142,-73.2459,75.2,41,0,6.91,CL,2021-02-20 21:45:27
479,Segou,13.4317,-6.2157,83.26,15,2,8.28,ML,2021-02-20 21:49:15
480,Buenaventura,3.8801,-77.0312,81.93,72,6,5.73,CO,2021-02-20 21:49:15
481,Eureka,40.8021,-124.1637,55.99,74,45,7.0,US,2021-02-20 21:47:39
482,Tuatapere,-46.1333,167.6833,64.99,60,0,5.99,NZ,2021-02-20 21:45:15
483,Irece,-11.3042,-41.8558,73.54,81,100,2.64,BR,2021-02-20 21:49:15
484,Amapa,1.0,-52.0,73.87,96,100,3.47,BR,2021-02-20 21:49:15
485,Boende,-0.2167,20.8667,71.02,68,70,1.16,CD,2021-02-20 21:49:16
486,Ponte Nova,-20.4164,-42.9086,73.62,87,67,2.24,BR,2021-02-20 21:47:00
487,Vondrozo,-22.8167,47.2833,72.0,100,59,0.29,MG,2021-02-20 21:49:16
488,Alghero,40.5589,8.3181,46.4,100,0,2.3,IT,2021-02-20 21:49:16
489,Muzhi,65.3667,64.6667,-36.94,83,72,5.64,RU,2021-02-20 21:49:16
490,Presidente Medici,-11.1753,-61.9014,76.21,92,100,4.36,BR,2021-02-20 21:49:16
491,Thunder Bay,48.4001,-89.3168,23.0,54,1,12.66,CA,2021-02-20 21:48:13
492,Cedar City,37.6775,-113.0619,35.01,75,90,16.11,US,2021-02-20 21:49:17
493,Limbang,4.75,115.0,78.8,83,75,3.44,MY,2021-02-20 21:49:17
494,Sesheke,-17.4759,24.2968,68.97,92,100,7.07,ZM,2021-02-20 21:49:17
495,Flinders,-34.5833,150.8552,73.99,93,0,1.99,AU,2021-02-20 21:44:53
496,Kiwira,-9.1667,33.5333,63.63,84,100,3.22,TZ,2021-02-20 21:49:18
497,Lincoln,40.8,-96.667,35.01,60,1,9.82,US,2021-02-20 21:44:36
498,Rio Grande,-32.035,-52.0986,75.0,81,5,9.48,BR,2021-02-20 21:46:08
499,Lejanias,3.5251,-74.0216,81.25,50,56,4.36,CO,2021-02-20 21:49:18
500,Piranshahr,36.701,45.1413,26.51,91,34,4.65,IR,2021-02-20 21:49:18
501,Juneau,58.3019,-134.4197,35.6,80,90,25.32,US,2021-02-20 21:45:57
502,Port-Gentil,-0.7193,8.7815,80.6,89,20,2.3,GA,2021-02-20 21:46:04
503,Oga,46.4631,10.347,48.0,93,0,1.14,IT,2021-02-20 21:49:19
504,Veroli,41.6911,13.4177,46.99,90,0,2.68,IT,2021-02-20 21:49:19
505,San Andres,12.5847,-81.7006,84.2,65,20,13.8,CO,2021-02-20 21:49:19
506,Ashtabula,41.7001,-80.7665,23.0,79,90,13.8,US,2021-02-20 21:49:19
507,Aleksandrovskoye,44.7142,43.0008,8.6,85,6,6.71,RU,2021-02-20 21:49:20
508,Adwa,14.1646,38.8955,56.77,66,9,1.74,ET,2021-02-20 21:49:20
509,Clarence Town,-32.5833,151.7833,75.2,83,75,10.36,AU,2021-02-20 21:49:20
510,Malaya Serdoba,52.4661,44.9512,1.2,93,100,3.02,RU,2021-02-20 21:49:20
511,Bowen,-20.0167,148.2333,73.4,94,96,6.24,AU,2021-02-20 21:44:38
512,Newark,40.7357,-74.1724,34.0,47,75,16.11,US,2021-02-20 21:49:20
513,Yanji,42.9075,129.5078,18.61,96,99,2.15,CN,2021-02-20 21:49:21
514,Pauini,-7.7136,-66.9764,78.28,91,78,1.25,BR,2021-02-20 21:49:21
515,Liverpool,53.4106,-2.9779,53.6,87,40,19.57,GB,2021-02-20 21:49:21
516,Verkhoyansk,67.5447,133.385,-38.07,77,55,0.36,RU,2021-02-20 21:49:21
517,Lardos,36.0942,28.0157,55.4,58,20,5.75,GR,2021-02-20 21:49:21
518,Anqing,30.5092,117.0506,53.69,68,0,5.84,CN,2021-02-20 21:49:21
519,Richards Bay,-28.783,32.0377,75.94,86,100,18.57,ZA,2021-02-20 21:44:36
520,Eyl,7.9803,49.8164,73.33,79,79,15.39,SO,2021-02-20 21:49:22
521,Paoua,7.2427,16.4406,70.36,24,5,3.04,CF,2021-02-20 21:49:22
522,Abu Samrah,35.3029,37.1841,41.34,65,18,5.06,SY,2021-02-20 21:49:22
523,Bubaque,11.2833,-15.8333,78.98,66,57,11.95,GW,2021-02-20 21:44:44
524,Madiun,-7.6298,111.5239,74.07,91,88,0.56,ID,2021-02-20 21:49:23
525,Palmas,-10.2128,-48.3603,77.0,94,75,2.3,BR,2021-02-20 21:49:23
526,Gushikawa,26.3544,127.8686,53.6,76,20,3.44,JP,2021-02-20 21:45:34
527,Gladstone,-23.85,151.25,77.0,78,4,7.78,AU,2021-02-20 21:49:23
528,Bayir,37.2687,28.2167,44.6,76,75,4.61,TR,2021-02-20 21:49:23
529,Dargaville,-35.9333,173.8833,71.42,54,21,4.47,NZ,2021-02-20 21:49:24
530,Dali,25.7,100.1833,45.37,70,88,3.15,CN,2021-02-20 21:49:24
531,Wattegama,6.7989,81.4808,71.62,95,92,3.94,LK,2021-02-20 21:49:24
532,Coihaique,-45.5752,-72.0662,59.0,47,75,5.75,CL,2021-02-20 21:44:57
533,Santa Maria Del Oro,25.9333,-105.3667,82.2,12,0,12.84,MX,2021-02-20 21:49:24
534,Kropotkin,45.4375,40.5756,28.0,94,15,3.02,RU,2021-02-20 21:45:58
535,Ganzhou,28.8184,115.4327,53.1,66,0,2.55,CN,2021-02-20 21:49:25
536,Petropavlovsk-Kamchatskiy,53.0452,158.6483,10.4,79,75,6.71,RU,2021-02-20 21:49:25
537,Windhoek,-22.5594,17.0832,70.0,60,55,2.3,NA,2021-02-20 21:49:25
538,Rockingham,42.9668,-71.0995,28.99,40,95,3.0,US,2021-02-20 21:47:20
539,Novyye Burasy,52.1324,46.0714,5.0,46,96,1.01,RU,2021-02-20 21:49:26
540,Nsanje,-16.92,35.262,79.18,75,100,1.5,MW,2021-02-20 21:49:26
541,Nikki,9.9401,3.2108,72.68,18,9,4.72,BJ,2021-02-20 21:49:26
542,Katsuura,35.1333,140.3,55.0,76,20,9.22,JP,2021-02-20 21:45:16
543,Shache,38.4167,77.2406,38.37,61,4,2.86,CN,2021-02-20 21:45:18
544,Kuching,1.55,110.3333,73.4,94,40,2.3,MY,2021-02-20 21:49:27
545,Andenes,69.3143,16.1194,26.6,86,90,25.32,NO,2021-02-20 21:49:27
546,Maragogi,-9.0122,-35.2225,78.85,79,100,10.25,BR,2021-02-20 21:49:27
547,La Asuncion,11.0333,-63.8628,76.35,78,95,14.97,VE,2021-02-20 21:44:33
548,Edson,53.5835,-116.4356,37.4,35,20,18.41,CA,2021-02-20 21:49:27
549,Rawson,-43.3002,-65.1023,70.7,31,0,5.41,AR,2021-02-20 21:41:19
550,Kariba,-16.5167,28.8,71.65,89,100,3.87,ZW,2021-02-20 21:49:28
551,Teahupoo,-17.8333,-149.2667,80.6,74,75,6.91,PF,2021-02-20 21:49:28
552,Salinas,36.6777,-121.6555,59.0,55,75,8.05,US,2021-02-20 21:47:26
553,Jos,9.9167,8.9,61.47,31,17,3.27,NG,2021-02-20 21:49:28
554,Ialibu,-6.2821,143.9935,60.17,95,100,1.03,PG,2021-02-20 21:49:28
555,Carbonear,47.7332,-53.2148,24.01,74,90,11.5,CA,2021-02-20 21:48:44
556,Fushun,41.8558,123.9233,33.8,64,0,4.47,CN,2021-02-20 21:49:29
557,Viet Tri,21.3019,105.4308,62.6,82,25,4.61,VN,2021-02-20 21:49:29
558,Birao,10.2849,22.7882,70.2,21,21,5.77,CF,2021-02-20 21:49:29
559,Tshikapa,-6.4167,20.8,71.53,91,100,2.06,CD,2021-02-20 21:49:29
560,Victor Harbor,-35.5667,138.6167,63.0,70,66,1.99,AU,2021-02-20 21:47:15
561,Vostok,46.4856,135.8833,-6.3,91,100,4.45,RU,2021-02-20 21:44:20
562,Portree,57.4129,-6.1942,45.0,81,99,24.0,GB,2021-02-20 21:49:30
563,Bonavista,48.6499,-53.1147,24.01,79,100,3.44,CA,2021-02-20 21:45:32
564,Kongolo,-5.3833,27.0,67.51,95,100,1.16,CD,2021-02-20 21:49:30
565,Sioux Lookout,50.1001,-91.917,26.6,46,20,14.97,CA,2021-02-20 21:46:13
566,Omsukchan,62.5333,155.8,-30.8,79,23,4.99,RU,2021-02-20 21:49:30
567,Teya,60.3778,92.6267,-25.38,82,97,3.22,RU,2021-02-20 21:44:27
568,Nantucket,41.2835,-70.0995,30.99,80,90,11.5,US,2021-02-20 21:49:31
569,Bayangol,50.6977,103.4656,-10.53,87,91,4.03,RU,2021-02-20 21:49:31
570,Codrington,-38.2667,141.9667,60.6,69,78,7.2,AU,2021-02-20 21:44:32
571,Ayapel,8.3137,-75.1398,90.01,52,88,3.24,CO,2021-02-20 21:49:31
572,Sri Aman,1.2376,111.4621,71.6,100,76,0.76,MY,2021-02-20 21:49:31
573,Salaverry,-8.2333,-78.9667,69.8,83,90,10.36,PE,2021-02-20 21:49:31
574,Leh,34.1667,77.5833,19.6,83,80,2.95,IN,2021-02-20 21:46:10
575,Gobabis,-22.45,18.9667,72.61,57,98,13.38,NA,2021-02-20 21:49:32
576,Robertsonpet,12.9667,78.2833,66.2,94,40,5.75,IN,2021-02-20 21:49:32
577,Uyuni,-20.4597,-66.825,63.66,32,38,7.7,BO,2021-02-20 21:49:32
578,Jacareacanga,-6.2222,-57.7528,75.16,95,100,3.18,BR,2021-02-20 21:49:33
579,Wabana,47.6332,-52.9481,23.0,74,90,11.5,CA,2021-02-20 21:49:33
580,Port Blair,11.6667,92.75,77.74,77,24,11.61,IN,2021-02-20 21:49:33
581,Impfondo,1.6381,18.0667,72.63,52,78,3.24,CG,2021-02-20 21:49:33
582,Kainantu,-6.2887,145.8655,65.39,87,43,0.65,PG,2021-02-20 21:49:34
583,Kibre Mengist,5.8833,38.9833,61.54,85,93,4.05,ET,2021-02-20 21:49:34
584,Erzin,36.9559,36.2,39.99,45,0,11.01,TR,2021-02-20 21:49:34
585,Cim,43.3528,17.7772,39.2,100,40,1.14,BA,2021-02-20 21:49:34
586,Pomerode,-26.7406,-49.1769,80.6,74,0,9.22,BR,2021-02-20 21:49:34
587,Metlika,45.6472,15.3142,48.2,76,45,2.3,SI,2021-02-20 21:49:34
588,Kenai,60.5544,-151.2583,10.99,66,90,12.66,US,2021-02-20 21:49:35
589,Gunnedah,-30.9833,150.25,73.0,77,26,4.0,AU,2021-02-20 21:49:35
