City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
305,Biysk,52.54,85.21,46.83,68,81,6.13,RU,2020-10-04 15:27:42
306,Bacolod,10.67,122.95,79.93,80,98,5.1,PH,2020-10-04 15:27:42
307,Porbandar,21.64,69.61,82.42,73,0,9.6,IN,2020-10-04 15:27:42
308,Inyonga,-6.72,32.07,90.91,11,1,6.51,TZ,2020-10-04 15:27:42
309,Abong Mbang,3.98,13.18,79.14,78,97,4.07,CM,2020-10-04 15:27:42
310,Pangkalanbuun,-2.68,111.62,75.94,86,92,2.44,ID,2020-10-04 15:27:42
311,Lorengau,-2.02,147.27,82.29,78,28,8.08,PG,2020-10-04 15:27:42
312,Kysyl-Syr,63.9,122.76,34.11,96,100,5.7,RU,2020-10-04 15:27:42
313,Beni Suef,29.07,31.1,91.65,24,0,8.9,EG,2020-10-04 15:27:43
314,Nadvoitsy,63.87,34.32,50.97,86,84,8.72,RU,2020-10-04 15:27:43
315,Manuk Mangkaw,4.8,119.85,84.65,74,96,6.64,PH,2020-10-04 15:27:43
316,Acapulco,16.86,-99.89,82.4,83,40,4.7,MX,2020-10-04 15:23:08
317,Garissa,-0.45,39.64,92.57,29,0,20.02,KE,2020-10-04 15:27:43
318,Adrar,20.5,-10.07,84.36,46,100,8.86,MR,2020-10-04 15:27:43
319,High Rock,26.62,-78.28,82.4,78,75,12.75,BS,2020-10-04 15:27:43
320,Trairi,-3.28,-39.27,88.23,51,4,16.28,BR,2020-10-04 15:27:43
321,Port Hedland,-20.32,118.57,68.0,16,0,10.29,AU,2020-10-04 15:27:43
322,Pangnirtung,66.15,-65.71,29.32,92,93,2.57,CA,2020-10-04 15:27:44
323,Orsta,62.2,6.13,66.0,77,97,14.99,NO,2020-10-04 15:27:44
324,Tessalit,20.2,1.01,100.13,17,92,5.21,ML,2020-10-04 15:27:44
325,Paita,-5.09,-81.11,68.31,72,97,8.57,PE,2020-10-04 15:27:44
326,Marawi,8.0,124.29,78.01,88,84,4.0,PH,2020-10-04 15:27:44
327,Nyurba,63.28,118.33,34.54,93,100,7.38,RU,2020-10-04 15:27:44
328,Mangrol,21.12,70.12,81.37,78,1,9.75,IN,2020-10-04 15:27:44
329,Ust-Ishim,57.69,71.17,31.62,94,93,7.2,RU,2020-10-04 15:27:44
330,Bulawayo,-20.15,28.58,90.01,18,60,7.72,ZW,2020-10-04 15:27:45
331,Plouzane,48.38,-4.62,57.2,76,90,17.22,FR,2020-10-04 15:27:45
332,Boueni,-12.9,45.08,80.6,74,19,11.41,YT,2020-10-04 15:27:45
333,Gazanjyk,39.24,55.52,68.67,23,46,11.7,TM,2020-10-04 15:27:45
334,Oriximina,-1.77,-55.87,96.3,39,47,5.82,BR,2020-10-04 15:27:45
335,Nadym,65.53,72.52,33.75,95,100,21.59,RU,2020-10-04 15:27:45
336,Harbour Breton,47.48,-55.8,59.0,100,0,7.0,CA,2020-10-04 15:27:45
337,Garowe,8.41,48.48,86.25,48,90,12.39,SO,2020-10-04 15:27:45
338,Vicksburg,32.35,-90.88,68.0,64,1,4.36,US,2020-10-04 15:26:54
339,Aljezur,37.32,-8.8,68.0,74,94,3.0,PT,2020-10-04 15:27:46
340,Varhaug,58.61,5.65,55.99,82,100,12.93,NO,2020-10-04 15:27:46
341,Macapa,0.04,-51.07,93.2,59,20,11.41,BR,2020-10-04 15:27:46
342,Senanga,-16.12,23.27,100.85,11,83,7.14,ZM,2020-10-04 15:27:46
343,Buala,-8.14,159.59,79.32,78,3,2.98,SB,2020-10-04 15:27:46
344,Severo-Yeniseyskiy,60.37,93.04,40.87,91,100,10.76,RU,2020-10-04 15:27:46
345,Gazli,40.13,63.45,61.97,29,0,9.35,UZ,2020-10-04 15:27:47
346,Andros Town,24.7,-77.77,86.0,70,75,17.22,BS,2020-10-04 15:27:47
347,Norman Wells,65.28,-126.83,37.4,100,90,13.24,CA,2020-10-04 15:27:47
348,Pundaguitan,6.37,126.17,84.27,76,57,10.78,PH,2020-10-04 15:27:47
349,Ambon,-3.7,128.18,77.0,94,40,6.93,ID,2020-10-04 15:27:47
350,Machado,-21.67,-45.92,92.07,32,73,8.5,BR,2020-10-04 15:27:47
351,Hidalgo,20.5,-99.0,57.58,61,18,2.62,MX,2020-10-04 15:27:47
352,Taldan,53.67,124.8,35.11,83,99,8.52,RU,2020-10-04 15:27:47
353,Hovd,48.01,91.64,39.0,68,0,0.83,MN,2020-10-04 15:27:47
354,Ailigandi,9.23,-78.02,83.59,70,52,8.66,PA,2020-10-04 15:27:47
355,Indramayu,-6.33,108.32,81.55,67,71,14.41,ID,2020-10-04 15:27:48
356,Skibbereen,51.55,-9.27,51.8,66,75,31.09,IE,2020-10-04 15:27:48
357,Chkalovskoye,44.84,133.04,44.28,90,100,11.61,RU,2020-10-04 15:27:48
358,Troitsko-Pechorsk,62.71,56.2,31.71,94,50,4.56,RU,2020-10-04 15:27:48
359,Energeticheskiy,43.43,77.02,50.0,53,40,2.24,KZ,2020-10-04 15:27:48
360,Fare,-16.7,-151.02,78.1,75,0,14.83,PF,2020-10-04 15:27:48
361,Kapuskasing,49.42,-82.43,37.4,74,75,2.24,CA,2020-10-04 15:27:48
362,Meadville,41.64,-80.15,55.99,62,75,3.36,US,2020-10-04 15:23:20
363,Soe,-9.86,124.28,63.52,95,76,4.12,ID,2020-10-04 15:27:49
364,Kalmunai,7.42,81.82,81.77,72,17,3.96,LK,2020-10-04 15:27:49
365,Sechura,-5.56,-80.82,70.68,66,89,7.58,PE,2020-10-04 15:27:49
366,General Roca,-39.03,-67.58,37.4,93,90,2.24,AR,2020-10-04 15:27:49
367,Lasa,46.62,10.7,55.99,87,75,9.17,IT,2020-10-04 15:27:49
368,Kruisfontein,-34.0,24.73,71.01,71,2,5.99,ZA,2020-10-04 15:27:49
369,Zunyi,27.69,106.91,59.13,92,100,3.71,CN,2020-10-04 15:27:49
370,Burley,42.54,-113.79,44.6,70,1,3.36,US,2020-10-04 15:27:49
371,Blind River,46.18,-82.96,42.8,87,90,11.41,CA,2020-10-04 15:27:50
372,Yumen,40.28,97.2,40.84,54,21,10.04,CN,2020-10-04 15:27:50
373,Fort Smith,35.39,-94.4,59.0,67,1,5.82,US,2020-10-04 15:27:50
374,Winneba,5.35,-0.62,80.8,74,17,12.3,GH,2020-10-04 15:27:50
375,Chernyshevskiy,63.01,112.47,35.71,99,100,8.34,RU,2020-10-04 15:27:50
376,Doha,25.29,51.53,93.2,49,0,6.93,QA,2020-10-04 15:27:51
377,Gisborne,-38.65,178.0,52.0,93,0,4.0,NZ,2020-10-04 15:27:51
378,Bera,24.08,89.62,84.79,76,41,6.96,BD,2020-10-04 15:27:51
379,Ternate,0.8,127.4,81.55,77,50,4.16,ID,2020-10-04 15:27:51
380,Sangar,63.92,127.47,30.96,99,97,2.98,RU,2020-10-04 15:27:51
381,Jimo,36.39,120.46,54.0,66,0,4.47,CN,2020-10-04 15:24:08
382,Kovur,14.48,79.98,82.53,72,100,7.54,IN,2020-10-04 15:27:51
383,Perth,-31.93,115.83,55.99,54,0,8.05,AU,2020-10-04 15:22:58
384,Palmer,42.16,-72.33,59.0,71,75,1.3,US,2020-10-04 15:27:51
385,Namie,37.48,141.0,66.0,50,88,1.99,JP,2020-10-04 15:27:52
386,Massakory,13.0,15.73,98.47,25,16,5.21,TD,2020-10-04 15:27:52
387,Nanuque,-17.84,-40.35,85.89,49,72,10.87,BR,2020-10-04 15:27:50
388,Katsuura,35.13,140.3,73.4,83,75,8.05,JP,2020-10-04 15:27:52
389,Sao Filipe,14.9,-24.5,78.6,71,0,15.17,CV,2020-10-04 15:27:52
390,Dakar,14.69,-17.44,87.8,74,75,4.7,SN,2020-10-04 15:27:52
391,Dunedin,-45.87,170.5,48.99,88,73,5.99,NZ,2020-10-04 15:26:14
392,Jinxiang,22.86,115.7,84.0,82,0,2.64,CN,2020-10-04 15:27:52
393,Kangaatsiaq,68.31,-53.46,30.47,91,33,6.67,GL,2020-10-04 15:27:52
394,Elat,29.56,34.95,89.6,46,0,16.11,IL,2020-10-04 15:27:52
395,Shubarshi,48.59,57.19,58.64,46,0,7.63,KZ,2020-10-04 15:27:53
396,Sidi Ali,36.1,0.42,68.32,55,12,15.61,DZ,2020-10-04 15:27:53
397,Bonavista,48.65,-53.11,51.01,77,33,7.0,CA,2020-10-04 15:27:53
398,Perevoz,55.6,44.54,47.97,69,56,7.54,RU,2020-10-04 15:27:53
399,Champerico,14.3,-91.92,78.8,83,75,1.19,GT,2020-10-04 15:27:53
400,Hohhot,40.81,111.65,35.6,51,9,4.47,CN,2020-10-04 15:27:53
401,Zhuhai,22.28,113.57,84.99,83,0,3.36,CN,2020-10-04 15:27:53
402,Sao Jose Da Coroa Grande,-8.9,-35.15,81.19,66,50,10.74,BR,2020-10-04 15:27:53
403,Bereznik,62.86,42.71,40.48,90,0,4.99,RU,2020-10-04 15:27:54
404,Clyde River,70.47,-68.59,26.6,86,75,12.75,CA,2020-10-04 15:27:54
405,Mildura,-34.2,142.15,59.0,82,90,17.22,AU,2020-10-04 15:27:54
406,San Policarpo,12.18,125.51,80.1,84,100,3.4,PH,2020-10-04 15:27:54
407,Laguna,38.42,-121.42,63.0,51,5,1.81,US,2020-10-04 15:27:54
408,Paragominas,-2.97,-47.48,96.4,39,7,5.32,BR,2020-10-04 15:27:54
409,Saiki,32.95,131.9,71.01,82,97,5.97,JP,2020-10-04 15:27:54
410,Pangai,-19.8,-174.35,76.44,83,100,22.93,TO,2020-10-04 15:27:55
411,Constitucion,-35.33,-72.42,55.44,48,0,7.94,CL,2020-10-04 15:27:55
412,Baykit,61.67,96.37,41.92,88,100,5.75,RU,2020-10-04 15:27:55
413,Floro,61.6,5.03,59.0,72,75,5.82,NO,2020-10-04 15:27:55
414,Khandyga,62.67,135.6,25.86,93,31,2.46,RU,2020-10-04 15:27:55
415,Sabzevar,36.21,57.68,73.4,27,0,6.93,IR,2020-10-04 15:27:55
416,Labuhan,-6.88,112.21,81.37,69,39,4.68,ID,2020-10-04 15:27:55
417,Barranco,9.52,-82.7,86.0,66,75,6.93,PA,2020-10-04 15:27:56
418,Aktau,43.65,51.2,62.6,36,91,2.24,KZ,2020-10-04 15:27:56
419,Sur,22.57,59.53,82.53,70,0,3.65,OM,2020-10-04 15:27:56
420,Plataria,39.45,20.28,82.4,54,75,13.87,GR,2020-10-04 15:27:56
421,Bilma,18.69,12.92,104.74,9,33,11.39,NE,2020-10-04 15:27:56
422,Kirakira,-10.45,161.92,77.74,80,1,5.88,SB,2020-10-04 15:27:56
423,Bima,-8.47,118.72,76.98,79,59,4.34,ID,2020-10-04 15:27:56
424,Zeya,53.75,127.27,40.89,69,100,6.4,RU,2020-10-04 15:27:57
425,Robinson,31.47,-97.11,75.99,68,40,9.17,US,2020-10-04 15:26:57
426,Santa Helena De Goias,-17.81,-50.6,102.22,12,0,10.04,BR,2020-10-04 15:27:57
427,Vestmannaeyjar,63.44,-20.27,44.6,75,20,14.99,IS,2020-10-04 15:27:57
428,Puerto Ayacucho,5.66,-67.62,86.77,67,79,3.83,VE,2020-10-04 15:27:57
429,Zabid,14.2,43.32,91.06,41,34,6.98,YE,2020-10-04 15:27:57
430,Aripuana,-9.17,-60.63,100.62,34,82,2.53,BR,2020-10-04 15:27:04
431,Verkhnyaya Inta,65.98,60.31,34.77,87,100,15.61,RU,2020-10-04 15:27:57
432,Kochkurovo,54.04,45.42,48.42,73,16,6.82,RU,2020-10-04 15:27:57
433,Goundam,16.41,-3.67,97.2,31,60,7.2,ML,2020-10-04 15:27:58
434,Nalhati,24.3,87.82,82.49,79,50,2.33,IN,2020-10-04 15:27:58
435,Hornepayne,49.21,-84.77,41.32,63,0,1.81,CA,2020-10-04 15:27:58
436,Kendari,-3.94,122.5,76.03,86,31,3.56,ID,2020-10-04 15:27:58
437,Hambantota,6.12,81.12,80.6,78,20,8.05,LK,2020-10-04 15:27:58
438,Camocim,-2.9,-40.84,92.35,43,0,15.61,BR,2020-10-04 15:27:58
439,Erenhot,43.65,111.98,39.72,56,0,7.9,CN,2020-10-04 15:27:58
440,Mount Isa,-20.73,139.5,68.0,45,0,10.31,AU,2020-10-04 15:27:58
441,Cayenne,4.93,-52.33,91.4,52,20,10.29,GF,2020-10-04 15:27:58
442,Nouadhibou,20.93,-17.03,86.0,48,0,13.87,MR,2020-10-04 15:27:59
443,Kaeo,-35.1,173.78,50.0,92,0,3.83,NZ,2020-10-04 15:27:59
444,Flin Flon,54.77,-101.86,48.2,70,90,14.99,CA,2020-10-04 15:27:59
445,Maumere,-8.62,122.21,79.74,76,39,10.25,ID,2020-10-04 15:27:59
446,Antofagasta,-23.65,-70.4,59.0,72,75,8.05,CL,2020-10-04 15:27:59
447,Port Blair,11.67,92.75,81.37,83,60,7.92,IN,2020-10-04 15:27:59
448,Ak-Dovurak,51.18,90.6,36.54,75,6,1.19,RU,2020-10-04 15:27:59
449,Mountain Home,43.13,-115.69,51.8,50,1,10.29,US,2020-10-04 15:27:28
450,Ust-Kuyga,70.02,135.6,28.63,92,100,6.2,RU,2020-10-04 15:27:59
451,Margate,51.38,1.39,54.0,77,100,7.0,GB,2020-10-04 15:28:00
452,Deputatskiy,69.3,139.9,20.17,98,44,5.03,RU,2020-10-04 15:28:00
453,Cherskiy,68.75,161.3,27.7,93,74,8.23,RU,2020-10-04 15:28:00
454,Konitsa,40.05,20.76,77.0,4,49,1.01,GR,2020-10-04 15:28:00
455,Dudinka,69.41,86.18,26.6,100,40,8.95,RU,2020-10-04 15:28:00
456,Griffith,41.53,-87.42,48.0,81,75,11.41,US,2020-10-04 15:28:00
457,Nishihara,26.18,127.76,78.8,88,20,4.7,JP,2020-10-04 15:28:00
458,Ambulu,-8.35,113.61,75.85,85,100,3.85,ID,2020-10-04 15:28:01
459,Xingcheng,40.62,120.72,51.13,47,0,14.67,CN,2020-10-04 15:28:01
460,Kloulklubed,7.04,134.26,78.8,88,75,4.7,PW,2020-10-04 15:24:05
461,Yarmouth,41.71,-70.23,64.99,63,1,4.7,US,2020-10-04 15:28:01
462,Sistranda,63.73,8.83,60.8,63,40,26.4,NO,2020-10-04 15:28:01
463,Leshukonskoye,64.9,45.76,35.69,84,0,4.54,RU,2020-10-04 15:28:01
464,Kalangala,-0.31,32.23,80.6,61,20,6.93,UG,2020-10-04 15:28:01
465,Vila Do Maio,15.13,-23.22,84.2,54,40,17.22,CV,2020-10-04 15:28:02
466,Saint Andrews,34.05,-81.13,66.99,48,1,9.17,US,2020-10-04 15:28:02
467,Jishou,28.32,109.72,56.28,87,100,5.23,CN,2020-10-04 15:28:02
468,Topchikha,52.82,83.12,50.0,67,76,8.95,RU,2020-10-04 15:28:02
469,Dawlatabad,36.41,64.91,64.0,28,0,5.44,AF,2020-10-04 15:28:02
470,Coahuayana,18.73,-103.68,75.2,69,5,17.22,MX,2020-10-04 15:28:02
471,Daru,-9.08,143.21,77.18,89,100,18.05,PG,2020-10-04 15:28:02
472,Verkhoyansk,67.54,133.38,29.39,96,48,7.14,RU,2020-10-04 15:28:03
473,Ostrovnoy,68.05,39.51,44.33,85,1,18.86,RU,2020-10-04 15:28:03
474,Ayni,39.39,68.54,53.1,40,59,1.52,TJ,2020-10-04 15:28:03
475,Machali,-34.18,-70.67,55.89,45,1,7.11,CL,2020-10-04 15:28:03
476,Ewa Beach,21.32,-158.01,75.2,83,1,3.36,US,2020-10-04 15:28:03
477,Okha,53.57,142.95,49.68,95,93,7.49,RU,2020-10-04 15:28:03
478,Shiraz,29.6,52.54,78.8,21,75,4.7,IR,2020-10-04 15:24:18
479,Dzaoudzi,-12.79,45.27,80.6,74,26,11.41,YT,2020-10-04 15:28:03
480,Buraydah,26.33,43.98,95.0,16,0,5.82,SA,2020-10-04 15:28:03
481,Engenheiro Beltrao,-23.8,-52.27,89.42,38,0,8.28,BR,2020-10-04 15:28:04
482,Garden City,42.33,-83.33,51.8,87,90,4.7,US,2020-10-04 15:28:04
483,Ahome,25.92,-109.18,84.99,69,5,8.05,MX,2020-10-04 15:28:04
484,San Patricio,19.22,-104.7,86.0,74,5,9.17,MX,2020-10-04 15:28:04
485,Barabinsk,55.36,78.36,36.84,79,100,10.65,RU,2020-10-04 15:28:04
486,Kalengwa,-13.47,25.0,95.02,10,0,6.51,ZM,2020-10-04 15:28:05
487,Bontoc,17.09,120.98,68.58,82,55,1.74,PH,2020-10-04 15:28:05
488,Vostok,46.49,135.88,40.73,76,100,4.63,RU,2020-10-04 15:28:05
489,Charlestown,-32.95,151.67,64.99,80,0,6.35,AU,2020-10-04 15:28:05
490,Dwarka,22.24,68.97,82.49,74,0,10.42,IN,2020-10-04 15:28:05
491,Nizwa,22.93,57.53,89.73,18,0,8.52,OM,2020-10-04 15:28:05
492,Isla Vista,34.41,-119.86,53.6,62,1,2.77,US,2020-10-04 15:28:05
493,Waipawa,-41.41,175.52,57.2,82,17,24.16,NZ,2020-10-04 15:28:05
494,San Mateo Del Mar,16.2,-95.0,80.91,66,77,30.2,MX,2020-10-04 15:28:06
495,Kununurra,-15.77,128.73,78.8,83,40,4.7,AU,2020-10-04 15:28:06
496,Murud,18.33,72.97,79.61,79,99,0.56,IN,2020-10-04 15:28:06
497,Svetlyy,54.67,20.13,71.6,60,75,13.42,RU,2020-10-04 15:28:06
498,Kusu,33.28,131.15,71.01,79,100,3.04,JP,2020-10-04 15:28:06
499,Dharchula,29.85,80.53,64.13,48,0,4.99,IN,2020-10-04 15:28:06
500,Kjollefjord,70.95,27.35,42.8,93,9,3.36,NO,2020-10-04 15:28:06
501,Mana,5.66,-53.78,84.42,76,23,8.57,GF,2020-10-04 15:28:07
502,Luorong,24.41,109.61,69.28,85,54,10.22,CN,2020-10-04 15:28:07
503,Chute-Aux-Outardes,49.12,-68.4,46.4,65,1,12.75,CA,2020-10-04 15:28:07
504,Cabedelo,-6.98,-34.83,86.0,51,20,11.41,BR,2020-10-04 15:28:07
505,Imari,33.27,129.88,69.01,100,75,2.24,JP,2020-10-04 15:28:07
506,Calvinia,-31.47,19.78,74.1,19,0,10.8,ZA,2020-10-04 15:28:07
507,Kavaratti,10.57,72.64,81.09,69,14,12.66,IN,2020-10-04 15:28:07
508,Namatanai,-3.67,152.43,79.48,78,68,7.65,PG,2020-10-04 15:28:08
509,Cruzilia,-21.84,-44.81,84.02,46,66,6.73,BR,2020-10-04 15:28:08
510,Borba,-4.39,-59.59,98.08,38,12,4.74,BR,2020-10-04 15:28:08
511,Sigiriya,7.95,80.74,76.6,75,4,13.6,LK,2020-10-04 15:24:32
512,Kondagaon,19.6,81.67,73.42,91,100,2.86,IN,2020-10-04 15:28:08
513,Lima,-12.04,-77.03,61.0,87,90,5.82,PE,2020-10-04 15:28:08
514,Ferrol,43.48,-8.24,59.0,77,75,12.75,ES,2020-10-04 15:28:09
515,Tommot,58.96,126.29,28.11,90,16,2.75,RU,2020-10-04 15:28:09
516,Dalvik,65.97,-18.53,46.4,81,20,8.05,IS,2020-10-04 15:28:09
517,Bafoulabe,13.81,-10.83,87.55,60,99,4.74,ML,2020-10-04 15:28:09
518,Nanortalik,60.14,-45.24,37.8,78,97,4.21,GL,2020-10-04 15:28:09
519,Muros,42.78,-9.06,62.01,74,70,7.0,ES,2020-10-04 15:28:09
520,Mitchell,43.71,-98.03,48.2,81,1,12.75,US,2020-10-04 15:24:52
521,Praia Da Vitoria,38.73,-27.07,75.0,88,75,10.4,PT,2020-10-04 15:28:09
522,Carutapera,-1.2,-46.02,88.86,55,3,11.18,BR,2020-10-04 15:28:09
523,Korla,41.76,86.15,58.06,32,69,1.81,CN,2020-10-04 15:28:10
524,Waingapu,-9.66,120.26,77.63,73,95,4.76,ID,2020-10-04 15:28:10
525,Talara,-4.58,-81.27,69.48,72,51,12.97,PE,2020-10-04 15:28:10
526,Trincomalee,8.57,81.23,81.59,73,8,15.73,LK,2020-10-04 15:24:32
527,Nueva Loja,0.08,-76.88,75.2,88,90,4.7,EC,2020-10-04 15:23:28
528,Tura,25.52,90.22,74.26,92,7,2.84,IN,2020-10-04 15:26:10
529,Alice Springs,-23.7,133.88,60.8,87,90,9.17,AU,2020-10-04 15:28:10
530,Russell,32.35,-85.2,66.99,63,1,4.7,US,2020-10-04 15:27:23
531,Hobyo,5.35,48.53,80.08,82,1,15.5,SO,2020-10-04 15:28:10
532,Comarapa,-17.9,-64.48,77.81,40,10,8.77,BO,2020-10-04 15:28:11
533,Broken Hill,-31.95,141.43,62.6,67,75,21.92,AU,2020-10-04 15:28:11
534,Suntar,62.14,117.63,36.05,86,100,6.6,RU,2020-10-04 15:28:11
535,Ekibastuz,51.67,75.37,43.45,62,100,15.43,KZ,2020-10-04 15:28:11
536,Nambucca Heads,-30.65,153.0,66.2,77,0,13.87,AU,2020-10-04 15:28:11
537,Celestun,20.87,-90.4,79.59,84,100,24.7,MX,2020-10-04 15:28:11
538,Antigonish,45.62,-62.0,62.01,59,68,5.01,CA,2020-10-04 15:28:11
539,Bandarbeyla,9.49,50.81,78.96,82,55,9.46,SO,2020-10-04 15:25:08
540,Mantua,45.17,10.78,64.99,63,75,4.7,IT,2020-10-04 15:28:12
541,Awallan,17.92,121.91,74.79,88,2,1.99,PH,2020-10-04 15:28:12
542,Monterey,36.25,-121.25,51.8,100,90,3.36,US,2020-10-04 15:28:12
543,Ponnani,10.77,75.93,78.8,74,40,3.36,IN,2020-10-04 15:28:12
544,Biak,-0.91,122.88,77.22,78,37,5.88,ID,2020-10-04 15:28:12
545,Flinders,-34.58,150.86,61.0,83,3,6.62,AU,2020-10-04 15:28:12
546,Beringovskiy,63.05,179.32,33.15,89,92,12.64,RU,2020-10-04 15:28:12
547,Petropavlovsk-Kamchatskiy,53.05,158.65,42.8,100,90,4.47,RU,2020-10-04 15:28:12
548,Novopokrovka,49.84,36.55,62.6,27,8,8.95,UA,2020-10-04 15:28:13
549,Kamarion,36.8,25.82,82.0,56,0,4.0,GR,2020-10-04 15:28:13
550,Nome,64.5,-165.41,41.0,86,90,9.17,US,2020-10-04 15:28:13
551,Wagar,16.15,36.2,98.85,16,26,7.78,SD,2020-10-04 15:28:13
552,Ipixuna,-1.76,-48.8,87.8,62,40,10.29,BR,2020-10-04 15:28:13
553,Faya,18.39,42.45,71.6,60,20,9.17,SA,2020-10-04 15:28:13
554,Yubari,43.04,141.96,55.0,100,75,3.36,JP,2020-10-04 15:28:13
555,Suoyarvi,62.08,32.35,53.01,78,90,7.56,RU,2020-10-04 15:25:36
